CASENUM,PSU,PSU_VAR,PSUSTRAT,REGION,REGIONNAME,URBANICITY,URBANICITYNAME,STRATUM,STRATUMNAME,PJ,WEIGHT,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERMVIT,MONTH,MONTHNAME,DAY_WEEK,DAY_WEEKNAME,WKDY_IM,WKDY_IMNAME,YEAR,YEARNAME,HOUR,HOURNAME,HOUR_IM,HOUR_IMNAME,MINUTE,MINUTENAME,MINUTE_IM,MINUTE_IMNAME,HARM_EV,HARM_EVNAME,EVENT1_IM,EVENT1_IMNAME,MAN_COLL,MAN_COLLNAME,MANCOL_IM,MANCOL_IMNAME,RELJCT1,RELJCT1NAME,RELJCT1_IM,RELJCT1_IMNAME,RELJCT2,RELJCT2NAME,RELJCT2_IM,RELJCT2_IMNAME,TYP_INT,TYP_INTNAME,REL_ROAD,REL_ROADNAME,WRK_ZONE,WRK_ZONENAME,LGT_COND,LGT_CONDNAME,LGTCON_IM,LGTCON_IMNAME,WEATHER,WEATHERNAME,WEATHR_IM,WEATHR_IMNAME,SCH_BUS,SCH_BUSNAME,INT_HWY,INT_HWYNAME,MAX_SEV,MAX_SEVNAME,MAXSEV_IM,MAXSEV_IMNAME,NUM_INJ,NUM_INJNAME,NO_INJ_IM,NO_INJ_IMNAME,ALCOHOL,ALCOHOLNAME,ALCHL_IM,ALCHL_IMNAME
202304655497,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4146,141.59880277,0,0,2,2,0,2,1,January,6,Friday,6,Friday,2023,2023,20,8:00pm-8:59pm,20,8:00pm-8:59pm,6,6,6,6,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304655523,78,78,10,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4146,54.478812229,0,0,3,3,0,3,1,January,7,Saturday,7,Saturday,2023,2023,19,7:00pm-7:59pm,19,7:00pm-7:59pm,13,13,13,13,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304655537,40,40,15,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4147,134.72857413,0,0,2,2,0,2,1,January,1,Sunday,1,Sunday,2023,2023,14,2:00pm-2:59pm,14,2:00pm-2:59pm,46,46,46,46,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,7,Sideswipe - Same Direction,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,98,Not Reported,1,Clear,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304655541,40,40,15,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4147,141.27259162,0,0,1,1,0,1,1,January,3,Tuesday,3,Tuesday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,13,13,13,13,59,Traffic Sign Support,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,4,On Roadside,0,,1,Daylight,1,Daylight,98,Not Reported,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304655556,40,40,15,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,4,Stratum 4 - LMY PV Serious Injury,4147,11.041466081,0,0,2,2,0,2,1,January,4,Wednesday,4,Wednesday,2023,2023,18,6:00pm-6:59pm,18,6:00pm-6:59pm,12,12,12,12,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,98,Not Reported,1,Clear,0,No,1,Yes,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304655580,40,40,15,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,2,Stratum 2 - Not a MV Occupant Any Injury,4147,23.345894378,1,1,1,1,0,1,1,January,1,Sunday,1,Sunday,2023,2023,21,9:00pm-9:59pm,21,9:00pm-9:59pm,41,41,41,41,8,Pedestrian,8,Pedestrian,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,2,Rain,2,Rain,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,9,Reported as Unknown,2,No Alcohol Involved
202304655606,77,77,9,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",2,Rural Area,10,Stratum 10 - Other,4151,217.37927863,0,0,1,1,0,1,1,January,7,Saturday,7,Saturday,2023,2023,8,8:00am-8:59am,8,8:00am-8:59am,31,31,31,31,57,Cable Barrier,57,Cable Barrier,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,3,On Median,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304655610,39,39,7,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4154,134.35656935,0,0,2,2,0,2,1,January,6,Friday,6,Friday,2023,2023,23,11:00pm-11:59pm,23,11:00pm-11:59pm,30,30,30,30,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,7,Sideswipe - Same Direction,1,Yes,1,Yes,18,Through Roadway,18,Through Roadway,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304655630,39,39,7,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,10,Stratum 10 - Other,4154,210.86019124,0,0,2,1,1,1,1,January,3,Tuesday,3,Tuesday,2023,2023,15,3:00pm-3:59pm,15,3:00pm-3:59pm,30,30,30,30,14,Parked Motor Vehicle,14,Parked Motor Vehicle,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,7,In Parking Lane/Zone,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,9,Unknown/Not Reported,0,No Apparent Injury (O),99,All Persons in Crash are Unknown If Injured,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304656302,64,64,23,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,7,Stratum 7 - M/H Truck or Bus,306,180.93055694,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,7,7:00am-7:59am,7,7:00am-7:59am,50,50,50,50,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,7,Sideswipe - Same Direction,7,Sideswipe - Same Direction,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304656316,68,68,23,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,299,59.492192649,0,0,1,1,0,2,1,January,1,Sunday,1,Sunday,2023,2023,4,4:00am-4:59am,4,4:00am-4:59am,40,40,40,40,59,Traffic Sign Support,59,Traffic Sign Support,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Yes,1,Yes,19,Other location within Interchange Area,19,Other location within Interchange Area,1,Not an Intersection,4,On Roadside,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,2,Rain,2,Rain,0,No,1,Yes,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304656320,68,68,23,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,3,Stratum 3 - Motorcycle Any Injury,299,28.533813728,0,0,2,2,0,6,1,January,2,Monday,2,Monday,2023,2023,12,12:00pm-12:59pm,12,12:00pm-12:59pm,55,55,55,55,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,1,Yes,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304656323,68,68,23,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,4,Stratum 4 - LMY PV Serious Injury,299,12.629967196,0,0,2,2,0,2,1,January,4,Wednesday,4,Wednesday,2023,2023,0,0:00am-0:59am,0,0:00am-0:59am,25,25,25,25,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,10,Cloudy,10,Cloudy,0,No,1,Yes,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304656324,68,68,23,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,299,27.989933189,0,0,1,1,0,3,1,January,3,Tuesday,3,Tuesday,2023,2023,23,11:00pm-11:59pm,23,11:00pm-11:59pm,0,0,0,0,24,Guardrail Face,24,Guardrail Face,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,1,Yes,1,Yes,19,Other location within Interchange Area,19,Other location within Interchange Area,1,Not an Intersection,3,On Median,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,1,Yes,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),2,2,2,2,2,No Alcohol Involved,2,No Alcohol Involved
202304656329,68,68,23,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,7,Stratum 7 - M/H Truck or Bus,295,173.69467015,0,0,2,2,0,3,1,January,3,Tuesday,3,Tuesday,2023,2023,12,12:00pm-12:59pm,12,12:00pm-12:59pm,40,40,40,40,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,1,Yes,1,Yes,17,Acceleration/Deceleration Lane,17,Acceleration/Deceleration Lane,1,Not an Intersection,1,On Roadway,4,"Work Zone, Type Unknown",1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304656354,56,208,20,4,"West (MT, ID, WA, OR, CA, NV, NM, AZ, UT, CO, WY, AK, HI)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,208,160.08175056,0,0,2,2,0,3,1,January,4,Wednesday,4,Wednesday,2023,2023,8,8:00am-8:59am,8,8:00am-8:59am,15,15,15,15,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,2,Rain,2,Rain,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304656392,35,35,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4141,25.931244504,0,0,2,2,0,2,1,January,4,Wednesday,4,Wednesday,2023,2023,5,5:00am-5:59am,5,5:00am-5:59am,49,49,49,49,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,1,Yes,1,Yes,5,Entrance/Exit Ramp Related,5,Entrance/Exit Ramp Related,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,1,Yes,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304656402,35,35,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4141,222.47241975,0,0,2,2,0,2,1,January,6,Friday,6,Friday,2023,2023,7,7:00am-7:59am,7,7:00am-7:59am,40,40,40,40,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,98,Not Reported,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304656433,35,35,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4141,141.63889146,0,0,2,2,0,2,1,January,6,Friday,6,Friday,2023,2023,11,11:00am-11:59am,11,11:00am-11:59am,23,23,23,23,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304656435,35,35,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,6,Stratum 6 - LMY PV Minor Injury,4141,54.437803538,0,0,2,2,0,2,1,January,6,Friday,6,Friday,2023,2023,9,9:00am-9:59am,9,9:00am-9:59am,36,36,36,36,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,3,T-Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304656459,58,58,6,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4143,135.86534075,0,0,2,2,0,4,1,January,1,Sunday,1,Sunday,2023,2023,19,7:00pm-7:59pm,19,7:00pm-7:59pm,8,8,8,8,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304656471,58,58,6,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,10,Stratum 10 - Other,4143,213.68759167,0,0,1,1,0,1,1,January,5,Thursday,5,Thursday,2023,2023,99,Unknown Hours,22,10:00pm-10:59pm,99,Unknown Minutes,27,27,40,Fire Hydrant,40,Fire Hydrant,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,3,Intersection-Related,3,Intersection-Related,3,T-Intersection,4,On Roadside,0,,6,Dark - Unknown Lighting,6,Dark - Unknown Lighting,4,Snow,4,Snow,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304656476,58,58,6,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,5,Stratum 5 - NLMY PV Serious Injury,4143,25.131357339,0,0,2,2,0,2,1,January,4,Wednesday,4,Wednesday,2023,2023,13,1:00pm-1:59pm,13,1:00pm-1:59pm,35,35,35,35,43,Other Fixed Object,43,Other Fixed Object,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,3,Suspected Serious Injury (A),3,Suspected Serious Injury (A),1,1,1,1,9,Reported as Unknown,2,No Alcohol Involved
202304656499,32,32,17,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,10,Stratum 10 - Other,4145,220.3414238,0,0,2,2,0,2,1,January,1,Sunday,1,Sunday,2023,2023,20,8:00pm-8:59pm,20,8:00pm-8:59pm,18,18,18,18,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,3,Dark - Lighted,3,Dark - Lighted,2,Rain,2,Rain,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304656509,32,32,17,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,4145,139.52294719,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,9,9:00am-9:59am,9,9:00am-9:59am,46,46,46,46,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304656528,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4148,134.77451173,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,7,7:00am-7:59am,7,7:00am-7:59am,24,24,24,24,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,2,Suspected Minor Injury (B),2,Suspected Minor Injury (B),1,1,1,1,2,No Alcohol Involved,2,No Alcohol Involved
202304656578,83,83,13,3,"South (MD, DE, DC, WV, VA, KY, TN, NC, SC, GA, FL, AL, MS, LA, AR, OK, TX)",1,Urban Area,10,Stratum 10 - Other,4148,223.23894247,0,0,2,2,0,2,1,January,5,Thursday,5,Thursday,2023,2023,14,2:00pm-2:59pm,14,2:00pm-2:59pm,0,0,0,0,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,8,Driveway Access Related,8,Driveway Access Related,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304656610,22,22,5,1,"Northeast (PA, NJ, NY, NH, VT, RI, MA, ME, CT)",2,Rural Area,10,Stratum 10 - Other,4149,222.74751596,0,0,1,1,0,1,1,January,3,Tuesday,3,Tuesday,2023,2023,3,3:00am-3:59am,3,3:00am-3:59am,56,56,56,56,11,Live Animal,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,2,No Alcohol Involved,2,No Alcohol Involved
202304656631,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,9,Stratum 9 - LMY PV No Injuries in Crash,4150,138.4046856,0,0,2,2,0,4,1,January,3,Tuesday,3,Tuesday,2023,2023,14,2:00pm-2:59pm,14,2:00pm-2:59pm,4,4,4,4,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,1,Front-to-Rear,1,Front-to-Rear,0,No,0,No,3,Intersection-Related,3,Intersection-Related,2,Four-Way Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,10,Cloudy,10,Cloudy,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304656632,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,8,Stratum 8 - NLMY PV Minor Injury,4150,131.83084766,0,0,2,2,0,2,1,January,2,Monday,2,Monday,2023,2023,17,5:00pm-5:59pm,17,5:00pm-5:59pm,50,50,50,50,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,2,Intersection,2,Intersection,2,Four-Way Intersection,1,On Roadway,0,,2,Dark - Not Lighted,2,Dark - Not Lighted,1,Clear,1,Clear,0,No,0,No,1,Possible Injury (C),1,Possible Injury (C),1,1,1,1,9,Reported as Unknown,2,No Alcohol Involved
202304656635,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,10,Stratum 10 - Other,4150,218.84769319,0,0,2,2,0,2,1,January,3,Tuesday,3,Tuesday,2023,2023,11,11:00am-11:59am,11,11:00am-11:59am,3,3,3,3,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,1,Clear,1,Clear,0,No,0,No,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304656647,25,25,8,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",1,Urban Area,7,Stratum 7 - M/H Truck or Bus,4150,156.47229699,0,0,2,2,0,3,1,January,4,Wednesday,4,Wednesday,2023,2023,12,12:00pm-12:59pm,12,12:00pm-12:59pm,54,54,54,54,12,Motor Vehicle In-Transport,12,Motor Vehicle In-Transport,6,Angle,6,Angle,1,Yes,1,Yes,18,Through Roadway,18,Through Roadway,1,Not an Intersection,1,On Roadway,0,,1,Daylight,1,Daylight,2,Rain,2,Rain,0,No,1,Yes,0,No Apparent Injury (O),0,No Apparent Injury (O),0,No Person Injured/Property Damage Only Crash,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
202304656655,77,77,9,2,"Midwest (OH, IN, IL, MI, WI, MN, ND, SD, NE, IA, MO, KS)",2,Rural Area,9,Stratum 9 - LMY PV No Injuries in Crash,4151,138.14428062,0,0,1,1,0,1,1,January,3,Tuesday,3,Tuesday,2023,2023,17,5:00pm-5:59pm,17,5:00pm-5:59pm,26,26,26,26,11,Live Animal,11,Live Animal,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,The First Harmful Event was Not a Collision with a Motor Vehicle In-Transport,0,No,0,No,1,Non-Junction,1,Non-Junction,1,Not an Intersection,1,On Roadway,0,,5,Dusk,5,Dusk,98,Not Reported,1,Clear,0,No,0,No,9,Unknown/Not Reported,0,No Apparent Injury (O),99,All Persons in Crash are Unknown If Injured,0,No Person Injured/Property Damage Only Crash,9,Reported as Unknown,2,No Alcohol Involved
